ID caso;Nombre Actividad;Inicio;Fin;Ejecutor
1614;Revisar cámaras;14-07-2021 12:45:30;14-07-2021 12:49:33;Nicolas
1614;Registrar hecho fortuito;14-07-2021 12:49:33;14-07-2021 12:49:33;Nicolas
1614;Avisar hecho fortuito;14-07-2021 12:49:57;14-07-2021 12:53:57;Nicolas
1615;Alarma domiciliaria;14-07-2021 13:24:34;14-07-2021 13:24:34;Sistema
1615;Revisar cámaras;14-07-2021 13:25:06;14-07-2021 13:27:14;Nicolas
1615;Te atrapé;14-07-2021 13:27:14;14-07-2021 13:27:14;Nicolas
1615;Señal persona casa;14-07-2021 13:27:45;14-07-2021 13:28:08;Nicolas
1615;Clave digitada;14-07-2021 13:30:11;14-07-2021 13:30:11;Sistema
1616;Alarma domiciliaria;14-07-2021 14:05:06;14-07-2021 14:05:06;Sistema
1616;Revisar cámaras;14-07-2021 14:05:18;14-07-2021 14:06:09;Nicolas
1616;Registrar hecho fortuito;14-07-2021 14:06:09;14-07-2021 14:06:09;Nicolas
1616;Avisar hecho fortuito;14-07-2021 14:06:29;14-07-2021 14:08:58;Nicolas
1617;Alarma domiciliaria;14-07-2021 14:45:07;14-07-2021 14:45:07;Sistema
1617;Revisar cámaras;14-07-2021 14:45:14;14-07-2021 14:49:45;Nicolas
1617;Te atrapé;14-07-2021 14:49:45;14-07-2021 14:49:45;Nicolas
1617;Señal persona casa;14-07-2021 14:51:21;14-07-2021 14:51:40;Nicolas
1617;Clave digitada;14-07-2021 14:52:51;14-07-2021 14:52:51;Sistema
1618;Alarma domiciliaria;14-07-2021 07:28:53;14-07-2021 07:28:53;Sistema
1618;Revisar cámaras;14-07-2021 07:29:36;14-07-2021 07:31:59;Macarena
1618;Registrar hecho fortuito;14-07-2021 07:31:59;14-07-2021 07:31:59;Macarena
1618;Avisar hecho fortuito;14-07-2021 07:32:20;14-07-2021 07:35:29;Macarena
1619;Alarma domiciliaria;14-07-2021 08:13:08;14-07-2021 08:13:08;Sistema
1619;Revisar cámaras;14-07-2021 08:13:16;14-07-2021 08:16:45;Macarena
1619;Te atrapé;14-07-2021 08:16:45;14-07-2021 08:16:45;Macarena
1619;Señal persona casa;14-07-2021 08:17:27;14-07-2021 08:17:50;Macarena
1619;Clave digitada;14-07-2021 08:18:22;14-07-2021 08:18:22;Sistema
1620;Alarma domiciliaria;14-07-2021 08:56:08;14-07-2021 08:56:08;Sistema
1620;Revisar cámaras;14-07-2021 08:56:39;14-07-2021 09:01:30;Macarena
1620;Registrar hecho fortuito;14-07-2021 09:01:30;14-07-2021 09:01:30;Macarena
1620;Avisar hecho fortuito;14-07-2021 09:01:45;14-07-2021 09:06:09;Macarena
1621;Alarma domiciliaria;14-07-2021 09:40:44;14-07-2021 09:40:44;Sistema
1621;Revisar cámaras;14-07-2021 09:41:05;14-07-2021 09:46:05;Macarena
1621;Registrar hecho no precisado;14-07-2021 09:46:05;14-07-2021 09:46:05;Macarena
1621;Solicitar revisar alarma;14-07-2021 09:46:22;14-07-2021 09:50:04;Macarena
1622;Alarma domiciliaria;14-07-2021 10:25:01;14-07-2021 10:25:01;Sistema
1622;Revisar cámaras;14-07-2021 10:25:32;14-07-2021 10:30:32;Macarena
1622;Registrar hecho no precisado;14-07-2021 10:30:32;14-07-2021 10:30:32;Macarena
1622;Solicitar revisar alarma;14-07-2021 10:30:56;14-07-2021 10:34:23;Macarena
1623;Alarma domiciliaria;14-07-2021 11:08:52;14-07-2021 11:08:52;Sistema
1623;Revisar cámaras;14-07-2021 11:09:45;14-07-2021 11:13:46;Macarena
1623;Registrar hecho fortuito;14-07-2021 11:13:46;14-07-2021 11:13:46;Macarena
1623;Avisar hecho fortuito;14-07-2021 11:14:02;14-07-2021 11:17:41;Macarena
1624;Alarma domiciliaria;14-07-2021 11:52:52;14-07-2021 11:52:52;Sistema
1624;Revisar cámaras;14-07-2021 11:53:32;14-07-2021 11:58:20;Macarena
1624;Te atrapé;14-07-2021 11:58:20;14-07-2021 11:58:20;Macarena
1624;Registrar intruso detectado;14-07-2021 11:58:45;14-07-2021 11:59:39;Macarena
1624;Activar alarma casa;14-07-2021 12:00:14;14-07-2021 12:00:14;Macarena
1624;Alertar móvil de seguridad;14-07-2021 12:00:38;14-07-2021 12:02:57;Macarena
1624;Concurrir a casa afectada;14-07-2021 12:03:00;14-07-2021 12:24:43;Cristobal
1624;Contactar dueño casa;14-07-2021 12:25:09;14-07-2021 12:27:27;Cristobal
1624;Notificar llegada a central;14-07-2021 12:27:27;14-07-2021 12:28:17;Cristobal
1624;Revisar eventuales daños;14-07-2021 12:30:01;14-07-2021 12:46:15;Cristobal
1624;Notificar fin operativo;14-07-2021 12:49:02;14-07-2021 12:52:41;Cristobal
1624;Dar mensajes disuasivos;14-07-2021 12:03:15;14-07-2021 12:03:52;Macarena
1625;Alarma domiciliaria;14-07-2021 12:37:16;14-07-2021 12:37:16;Sistema
1625;Revisar cámaras;14-07-2021 12:37:35;14-07-2021 12:42:35;Macarena
1625;Registrar hecho no precisado;14-07-2021 12:42:35;14-07-2021 12:42:35;Macarena
1625;Solicitar revisar alarma;14-07-2021 12:42:47;14-07-2021 12:46:08;Macarena
1626;Alarma domiciliaria;14-07-2021 13:20:42;14-07-2021 13:20:42;Sistema
1626;Revisar cámaras;14-07-2021 13:21:19;14-07-2021 13:26:19;Macarena
1626;Registrar hecho no precisado;14-07-2021 13:26:19;14-07-2021 13:26:19;Macarena
1626;Solicitar revisar alarma;14-07-2021 13:26:39;14-07-2021 13:29:12;Macarena
1627;Alarma domiciliaria;14-07-2021 14:03:39;14-07-2021 14:03:39;Sistema
1627;Revisar cámaras;14-07-2021 14:04:14;14-07-2021 14:08:05;Macarena
1627;Te atrapé;14-07-2021 14:08:05;14-07-2021 14:08:05;Macarena
1627;Señal persona casa;14-07-2021 14:09:49;14-07-2021 14:10:10;Macarena
1628;Alarma domiciliaria;14-07-2021 14:46:22;14-07-2021 14:46:22;Sistema
1628;Revisar cámaras;14-07-2021 14:46:35;14-07-2021 14:51:35;Macarena
1628;Registrar hecho no precisado;14-07-2021 14:51:35;14-07-2021 14:51:35;Macarena
1628;Solicitar revisar alarma;14-07-2021 14:51:56;14-07-2021 14:55:40;Macarena
1629;Alarma domiciliaria;15-07-2021 07:12:01;15-07-2021 07:12:01;Sistema
1629;Revisar cámaras;15-07-2021 07:12:35;15-07-2021 07:17:35;Bastian
1629;Registrar hecho no precisado;15-07-2021 07:17:35;15-07-2021 07:17:35;Bastian
1629;Solicitar revisar alarma;15-07-2021 07:17:56;15-07-2021 07:20:55;Bastian
1630;Alarma domiciliaria;15-07-2021 07:38:48;15-07-2021 07:38:48;Sistema
1630;Revisar cámaras;15-07-2021 07:39:38;15-07-2021 07:41:00;Bastian
1630;Te atrapé;15-07-2021 07:41:00;15-07-2021 07:41:00;Bastian
1630;Señal persona casa;15-07-2021 07:42:55;15-07-2021 07:43:23;Bastian
1630;Clave digitada;15-07-2021 07:46:10;15-07-2021 07:46:10;Sistema
1631;Alarma domiciliaria;15-07-2021 08:04:58;15-07-2021 08:04:58;Sistema
1631;Revisar cámaras;15-07-2021 08:05:43;15-07-2021 08:10:43;Bastian
1631;Registrar hecho no precisado;15-07-2021 08:10:43;15-07-2021 08:10:43;Bastian
1631;Solicitar revisar alarma;15-07-2021 08:11:05;15-07-2021 08:13:54;Bastian
1632;Alarma domiciliaria;15-07-2021 08:32:20;15-07-2021 08:32:20;Sistema
1632;Revisar cámaras;15-07-2021 08:33:07;15-07-2021 08:38:07;Bastian
1632;Registrar hecho no precisado;15-07-2021 08:38:07;15-07-2021 08:38:07;Bastian
1632;Solicitar revisar alarma;15-07-2021 08:38:31;15-07-2021 08:42:22;Bastian
1633;Alarma domiciliaria;15-07-2021 08:58:11;15-07-2021 08:58:11;Sistema
1633;Revisar cámaras;15-07-2021 08:58:41;15-07-2021 09:01:35;Bastian
1633;Te atrapé;15-07-2021 09:01:35;15-07-2021 09:01:35;Bastian
1633;Señal persona casa;15-07-2021 09:03:37;15-07-2021 09:04:06;Bastian
1633;Clave digitada;15-07-2021 09:05:30;15-07-2021 09:05:30;Sistema
1634;Alarma domiciliaria;15-07-2021 09:25:40;15-07-2021 09:25:40;Sistema
1634;Revisar cámaras;15-07-2021 09:25:53;15-07-2021 09:29:43;Bastian
1634;Te atrapé;15-07-2021 09:29:43;15-07-2021 09:29:43;Bastian
1634;Señal persona casa;15-07-2021 09:30:54;15-07-2021 09:31:21;Bastian
1634;Clave digitada;15-07-2021 09:31:49;15-07-2021 09:31:49;Sistema
1635;Alarma domiciliaria;15-07-2021 09:52:51;15-07-2021 09:52:51;Sistema
1635;Revisar cámaras;15-07-2021 09:53:02;15-07-2021 09:58:02;Bastian
1635;Registrar hecho no precisado;15-07-2021 09:58:02;15-07-2021 09:58:02;Bastian
1635;Solicitar revisar alarma;15-07-2021 09:58:20;15-07-2021 10:00:52;Bastian
1636;Alarma domiciliaria;15-07-2021 10:19:48;15-07-2021 10:19:48;Sistema
1636;Revisar cámaras;15-07-2021 10:20:33;15-07-2021 10:21:50;Bastian
1636;Registrar hecho fortuito;15-07-2021 10:21:50;15-07-2021 10:21:50;Bastian
1636;Avisar hecho fortuito;15-07-2021 10:22:06;15-07-2021 10:25:19;Bastian
1637;Alarma domiciliaria;15-07-2021 10:46:13;15-07-2021 10:46:13;Sistema
1637;Revisar cámaras;15-07-2021 10:46:50;15-07-2021 10:50:21;Bastian
1637;Te atrapé;15-07-2021 10:50:21;15-07-2021 10:50:21;Bastian
1637;Señal persona casa;15-07-2021 10:51:50;15-07-2021 10:52:16;Bastian
1637;Clave digitada;15-07-2021 10:52:39;15-07-2021 10:52:39;Sistema
1638;Alarma domiciliaria;15-07-2021 11:12:49;15-07-2021 11:12:49;Sistema
1638;Revisar cámaras;15-07-2021 11:13:33;15-07-2021 11:18:33;Bastian
1638;Registrar hecho no precisado;15-07-2021 11:18:33;15-07-2021 11:18:33;Bastian
1638;Solicitar revisar alarma;15-07-2021 11:18:50;15-07-2021 11:22:20;Bastian
1639;Alarma domiciliaria;15-07-2021 11:38:33;15-07-2021 11:38:33;Sistema
1639;Revisar cámaras;15-07-2021 11:39:20;15-07-2021 11:41:47;Bastian
1639;Te atrapé;15-07-2021 11:41:47;15-07-2021 11:41:47;Bastian
1639;Señal persona casa;15-07-2021 11:43:41;15-07-2021 11:44:03;Bastian
1639;Clave digitada;15-07-2021 11:44:49;15-07-2021 11:44:49;Sistema
1640;Alarma domiciliaria;15-07-2021 12:06:10;15-07-2021 12:06:10;Sistema
1640;Revisar cámaras;15-07-2021 12:06:36;15-07-2021 12:09:47;Bastian
1640;Registrar hecho fortuito;15-07-2021 12:09:47;15-07-2021 12:09:47;Bastian
1640;Avisar hecho fortuito;15-07-2021 12:10:11;15-07-2021 12:13:43;Bastian
1641;Alarma domiciliaria;15-07-2021 12:32:33;15-07-2021 12:32:33;Sistema
1641;Revisar cámaras;15-07-2021 12:33:07;15-07-2021 12:38:07;Bastian
1641;Registrar hecho no precisado;15-07-2021 12:38:07;15-07-2021 12:38:07;Bastian
1641;Solicitar revisar alarma;15-07-2021 12:38:27;15-07-2021 12:40:55;Bastian
1642;Alarma domiciliaria;15-07-2021 12:59:44;15-07-2021 12:59:44;Sistema
1642;Revisar cámaras;15-07-2021 12:59:59;15-07-2021 13:04:59;Bastian
1642;Registrar hecho no precisado;15-07-2021 13:04:59;15-07-2021 13:04:59;Bastian
1642;Solicitar revisar alarma;15-07-2021 13:05:22;15-07-2021 13:08:04;Bastian
1643;Alarma domiciliaria;15-07-2021 13:25:29;15-07-2021 13:25:29;Sistema
1643;Revisar cámaras;15-07-2021 13:25:57;15-07-2021 13:28:39;Bastian
1643;Te atrapé;15-07-2021 13:28:39;15-07-2021 13:28:39;Bastian
1643;Señal persona casa;15-07-2021 13:29:37;15-07-2021 13:30:05;Bastian
1644;Alarma domiciliaria;15-07-2021 13:51:11;15-07-2021 13:51:11;Sistema
1644;Revisar cámaras;15-07-2021 13:51:49;15-07-2021 13:54:42;Bastian
1644;Registrar hecho fortuito;15-07-2021 13:54:42;15-07-2021 13:54:42;Bastian
1644;Avisar hecho fortuito;15-07-2021 13:54:57;15-07-2021 13:57:15;Bastian
1645;Alarma domiciliaria;15-07-2021 14:17:45;15-07-2021 14:17:45;Sistema
1645;Revisar cámaras;15-07-2021 14:18:08;15-07-2021 14:23:08;Bastian
1645;Registrar hecho no precisado;15-07-2021 14:23:08;15-07-2021 14:23:08;Bastian
1645;Solicitar revisar alarma;15-07-2021 14:23:31;15-07-2021 14:26:35;Bastian
1646;Alarma domiciliaria;15-07-2021 14:44:40;15-07-2021 14:44:40;Sistema
1646;Revisar cámaras;15-07-2021 14:45:09;15-07-2021 14:46:26;Bastian
1646;Te atrapé;15-07-2021 14:46:26;15-07-2021 14:46:26;Bastian
1646;Señal persona casa;15-07-2021 14:48:31;15-07-2021 14:48:51;Bastian
1646;Clave digitada;15-07-2021 14:51:31;15-07-2021 14:51:31;Sistema
1647;Alarma domiciliaria;15-07-2021 07:28:45;15-07-2021 07:28:45;Sistema
1647;Revisar cámaras;15-07-2021 07:29:10;15-07-2021 07:31:07;Nicolas
1647;Te atrapé;15-07-2021 07:31:07;15-07-2021 07:31:07;Nicolas
1647;Señal persona casa;15-07-2021 07:32:20;15-07-2021 07:32:44;Nicolas
1648;Alarma domiciliaria;15-07-2021 08:12:02;15-07-2021 08:12:02;Sistema
1648;Revisar cámaras;15-07-2021 08:12:23;15-07-2021 08:13:53;Nicolas
1648;Registrar hecho fortuito;15-07-2021 08:13:53;15-07-2021 08:13:53;Nicolas
1648;Avisar hecho fortuito;15-07-2021 08:14:06;15-07-2021 08:18:13;Nicolas
1649;Alarma domiciliaria;15-07-2021 08:55:04;15-07-2021 08:55:04;Sistema
1649;Revisar cámaras;15-07-2021 08:55:18;15-07-2021 09:00:18;Nicolas
1649;Registrar hecho no precisado;15-07-2021 09:00:18;15-07-2021 09:00:18;Nicolas
1649;Solicitar revisar alarma;15-07-2021 09:00:31;15-07-2021 09:03:50;Nicolas
1650;Alarma domiciliaria;15-07-2021 09:38:19;15-07-2021 09:38:19;Sistema
1650;Revisar cámaras;15-07-2021 09:39:03;15-07-2021 09:44:03;Nicolas
1650;Registrar hecho no precisado;15-07-2021 09:44:03;15-07-2021 09:44:03;Nicolas
1650;Solicitar revisar alarma;15-07-2021 09:44:17;15-07-2021 09:47:48;Nicolas
1651;Alarma domiciliaria;15-07-2021 10:21:01;15-07-2021 10:21:01;Sistema
1651;Revisar cámaras;15-07-2021 10:21:25;15-07-2021 10:26:09;Nicolas
1651;Registrar hecho fortuito;15-07-2021 10:26:09;15-07-2021 10:26:09;Nicolas
1651;Avisar hecho fortuito;15-07-2021 10:26:25;15-07-2021 10:28:48;Nicolas
1652;Alarma domiciliaria;15-07-2021 11:03:51;15-07-2021 11:03:51;Sistema
1652;Revisar cámaras;15-07-2021 11:04:39;15-07-2021 11:07:05;Nicolas
1652;Registrar hecho fortuito;15-07-2021 11:07:05;15-07-2021 11:07:05;Nicolas
1652;Avisar hecho fortuito;15-07-2021 11:07:23;15-07-2021 11:11:32;Nicolas
1653;Alarma domiciliaria;15-07-2021 11:47:23;15-07-2021 11:47:23;Sistema
1653;Revisar cámaras;15-07-2021 11:47:57;15-07-2021 11:52:57;Nicolas
1653;Registrar hecho no precisado;15-07-2021 11:52:57;15-07-2021 11:52:57;Nicolas
1653;Solicitar revisar alarma;15-07-2021 11:53:13;15-07-2021 11:56:33;Nicolas
1654;Alarma domiciliaria;15-07-2021 12:31:33;15-07-2021 12:31:33;Sistema
1654;Revisar cámaras;15-07-2021 12:32:19;15-07-2021 12:36:53;Nicolas
1654;Registrar hecho fortuito;15-07-2021 12:36:53;15-07-2021 12:36:53;Nicolas
1654;Avisar hecho fortuito;15-07-2021 12:37:14;15-07-2021 12:41:44;Nicolas
1655;Alarma domiciliaria;15-07-2021 13:14:41;15-07-2021 13:14:41;Sistema
1655;Revisar cámaras;15-07-2021 13:15:28;15-07-2021 13:20:28;Nicolas
1655;Registrar hecho no precisado;15-07-2021 13:20:28;15-07-2021 13:20:28;Nicolas
1655;Solicitar revisar alarma;15-07-2021 13:20:45;15-07-2021 13:24:03;Nicolas
1656;Alarma domiciliaria;15-07-2021 13:58:01;15-07-2021 13:58:01;Sistema
1656;Revisar cámaras;15-07-2021 13:58:33;15-07-2021 13:59:54;Nicolas
1656;Te atrapé;15-07-2021 13:59:54;15-07-2021 13:59:54;Nicolas
1656;Señal persona casa;15-07-2021 14:02:03;15-07-2021 14:02:33;Nicolas
1656;Clave digitada;15-07-2021 14:03:53;15-07-2021 14:03:53;Sistema
1657;Alarma domiciliaria;15-07-2021 14:41:29;15-07-2021 14:41:29;Sistema
1657;Revisar cámaras;15-07-2021 14:42:00;15-07-2021 14:43:32;Nicolas
1657;Te atrapé;15-07-2021 14:43:32;15-07-2021 14:43:32;Nicolas
1657;Señal persona casa;15-07-2021 14:45:43;15-07-2021 14:46:06;Nicolas
1657;Clave digitada;15-07-2021 14:48:21;15-07-2021 14:48:21;Sistema
1658;Alarma domiciliaria;15-07-2021 07:45:45;15-07-2021 07:45:45;Sistema
1658;Revisar cámaras;15-07-2021 07:46:20;15-07-2021 07:50:42;Macarena
1658;Te atrapé;15-07-2021 07:50:42;15-07-2021 07:50:42;Macarena
1658;Señal persona casa;15-07-2021 07:51:29;15-07-2021 07:51:47;Macarena
1659;Alarma domiciliaria;15-07-2021 08:46:25;15-07-2021 08:46:25;Sistema
1659;Revisar cámaras;15-07-2021 08:47:14;15-07-2021 08:49:50;Macarena
1659;Registrar hecho fortuito;15-07-2021 08:49:50;15-07-2021 08:49:50;Macarena
1659;Avisar hecho fortuito;15-07-2021 08:50:13;15-07-2021 08:52:52;Macarena
1660;Alarma domiciliaria;15-07-2021 09:45:52;15-07-2021 09:45:52;Sistema
1660;Revisar cámaras;15-07-2021 09:46:39;15-07-2021 09:51:39;Macarena
1660;Registrar hecho no precisado;15-07-2021 09:51:39;15-07-2021 09:51:39;Macarena
1660;Solicitar revisar alarma;15-07-2021 09:52:01;15-07-2021 09:54:36;Macarena
1661;Alarma domiciliaria;15-07-2021 10:44:55;15-07-2021 10:44:55;Sistema
1661;Revisar cámaras;15-07-2021 10:45:32;15-07-2021 10:47:55;Macarena
1661;Registrar hecho fortuito;15-07-2021 10:47:55;15-07-2021 10:47:55;Macarena
1661;Avisar hecho fortuito;15-07-2021 10:48:07;15-07-2021 10:51:22;Macarena
1662;Alarma domiciliaria;15-07-2021 11:45:15;15-07-2021 11:45:15;Sistema
1662;Revisar cámaras;15-07-2021 11:45:40;15-07-2021 11:48:22;Macarena
1662;Registrar hecho fortuito;15-07-2021 11:48:22;15-07-2021 11:48:22;Macarena
1662;Avisar hecho fortuito;15-07-2021 11:48:44;15-07-2021 11:52:13;Macarena
1663;Alarma domiciliaria;15-07-2021 12:45:12;15-07-2021 12:45:12;Sistema
1663;Revisar cámaras;15-07-2021 12:45:36;15-07-2021 12:48:25;Macarena
1663;Te atrapé;15-07-2021 12:48:25;15-07-2021 12:48:25;Macarena
1663;Señal persona casa;15-07-2021 12:50:24;15-07-2021 12:50:47;Macarena
1663;Clave digitada;15-07-2021 12:52:32;15-07-2021 12:52:32;Sistema
1664;Alarma domiciliaria;15-07-2021 13:44:48;15-07-2021 13:44:48;Sistema
1664;Revisar cámaras;15-07-2021 13:45:15;15-07-2021 13:50:15;Macarena
1664;Registrar hecho no precisado;15-07-2021 13:50:15;15-07-2021 13:50:15;Macarena
1664;Solicitar revisar alarma;15-07-2021 13:50:37;15-07-2021 13:54:01;Macarena
1665;Alarma domiciliaria;15-07-2021 14:44:53;15-07-2021 14:44:53;Sistema
1665;Revisar cámaras;15-07-2021 14:45:15;15-07-2021 14:46:38;Macarena
1665;Te atrapé;15-07-2021 14:46:38;15-07-2021 14:46:38;Macarena
1665;Señal persona casa;15-07-2021 14:47:16;15-07-2021 14:47:39;Macarena
1665;Clave digitada;15-07-2021 14:50:14;15-07-2021 14:50:14;Sistema
1666;Alarma domiciliaria;16-07-2021 07:24:58;16-07-2021 07:24:58;Sistema
1666;Revisar cámaras;16-07-2021 07:25:32;16-07-2021 07:28:22;Bastian
1666;Registrar hecho fortuito;16-07-2021 07:28:22;16-07-2021 07:28:22;Bastian
1666;Avisar hecho fortuito;16-07-2021 07:28:40;16-07-2021 07:32:12;Bastian
1667;Alarma domiciliaria;16-07-2021 08:05:14;16-07-2021 08:05:14;Sistema
1667;Revisar cámaras;16-07-2021 08:05:46;16-07-2021 08:10:46;Bastian
1667;Registrar hecho no precisado;16-07-2021 08:10:46;16-07-2021 08:10:46;Bastian
1667;Solicitar revisar alarma;16-07-2021 08:11:07;16-07-2021 08:14:08;Bastian
1668;Alarma domiciliaria;16-07-2021 08:46:06;16-07-2021 08:46:06;Sistema
1668;Revisar cámaras;16-07-2021 08:46:48;16-07-2021 08:50:26;Bastian
1668;Te atrapé;16-07-2021 08:50:26;16-07-2021 08:50:26;Bastian
1668;Señal persona casa;16-07-2021 08:51:17;16-07-2021 08:51:46;Bastian
1669;Alarma domiciliaria;16-07-2021 09:26:08;16-07-2021 09:26:08;Sistema
1669;Revisar cámaras;16-07-2021 09:26:33;16-07-2021 09:28:20;Bastian
1669;Te atrapé;16-07-2021 09:28:20;16-07-2021 09:28:20;Bastian
1669;Señal persona casa;16-07-2021 09:30:20;16-07-2021 09:30:40;Bastian
1670;Alarma domiciliaria;16-07-2021 10:06:41;16-07-2021 10:06:41;Sistema
1670;Revisar cámaras;16-07-2021 10:06:55;16-07-2021 10:08:54;Bastian
1670;Te atrapé;16-07-2021 10:08:54;16-07-2021 10:08:54;Bastian
1670;Señal persona casa;16-07-2021 10:09:27;16-07-2021 10:09:52;Bastian
1670;Clave digitada;16-07-2021 10:13:08;16-07-2021 10:13:08;Sistema
1671;Alarma domiciliaria;16-07-2021 10:46:19;16-07-2021 10:46:19;Sistema
1671;Revisar cámaras;16-07-2021 10:47:11;16-07-2021 10:50:57;Bastian
1671;Registrar hecho fortuito;16-07-2021 10:50:57;16-07-2021 10:50:57;Bastian
1671;Avisar hecho fortuito;16-07-2021 10:51:18;16-07-2021 10:54:38;Bastian
1672;Alarma domiciliaria;16-07-2021 11:26:40;16-07-2021 11:26:40;Sistema
1672;Revisar cámaras;16-07-2021 11:27:10;16-07-2021 11:30:36;Bastian
1672;Registrar hecho fortuito;16-07-2021 11:30:36;16-07-2021 11:30:36;Bastian
1672;Avisar hecho fortuito;16-07-2021 11:30:52;16-07-2021 11:33:13;Bastian
1673;Alarma domiciliaria;16-07-2021 12:07:05;16-07-2021 12:07:05;Sistema
1673;Revisar cámaras;16-07-2021 12:07:58;16-07-2021 12:09:28;Bastian
1673;Te atrapé;16-07-2021 12:09:28;16-07-2021 12:09:28;Bastian
1673;Señal persona casa;16-07-2021 12:11:39;16-07-2021 12:12:04;Bastian
1673;Clave digitada;16-07-2021 12:14:14;16-07-2021 12:14:14;Sistema
1674;Alarma domiciliaria;16-07-2021 12:46:55;16-07-2021 12:46:55;Sistema
1674;Revisar cámaras;16-07-2021 12:47:34;16-07-2021 12:49:58;Bastian
1674;Te atrapé;16-07-2021 12:49:58;16-07-2021 12:49:58;Bastian
1674;Señal persona casa;16-07-2021 12:52:05;16-07-2021 12:52:28;Bastian
1674;Clave digitada;16-07-2021 12:55:33;16-07-2021 12:55:33;Sistema
1675;Alarma domiciliaria;16-07-2021 13:26:33;16-07-2021 13:26:33;Sistema
1675;Revisar cámaras;16-07-2021 13:26:50;16-07-2021 13:31:17;Bastian
1675;Te atrapé;16-07-2021 13:31:17;16-07-2021 13:31:17;Bastian
1675;Señal persona casa;16-07-2021 13:33:10;16-07-2021 13:33:31;Bastian
1676;Alarma domiciliaria;16-07-2021 14:06:15;16-07-2021 14:06:15;Sistema
1676;Revisar cámaras;16-07-2021 14:07:07;16-07-2021 14:12:07;Bastian
1676;Registrar hecho no precisado;16-07-2021 14:12:07;16-07-2021 14:12:07;Bastian
1676;Solicitar revisar alarma;16-07-2021 14:12:26;16-07-2021 14:15:06;Bastian
1677;Alarma domiciliaria;16-07-2021 14:45:41;16-07-2021 14:45:41;Sistema
1677;Revisar cámaras;16-07-2021 14:46:06;16-07-2021 14:47:30;Bastian
1677;Te atrapé;16-07-2021 14:47:30;16-07-2021 14:47:30;Bastian
1677;Señal persona casa;16-07-2021 14:48:42;16-07-2021 14:49:02;Bastian
1677;Clave digitada;16-07-2021 14:49:55;16-07-2021 14:49:55;Sistema
1678;Alarma domiciliaria;16-07-2021 07:24:24;16-07-2021 07:24:24;Sistema
1678;Revisar cámaras;16-07-2021 07:25:01;16-07-2021 07:27:41;Nicolas
1678;Registrar hecho fortuito;16-07-2021 07:27:41;16-07-2021 07:27:41;Nicolas
1678;Avisar hecho fortuito;16-07-2021 07:28:04;16-07-2021 07:31:30;Nicolas
1679;Alarma domiciliaria;16-07-2021 08:04:41;16-07-2021 08:04:41;Sistema
1679;Revisar cámaras;16-07-2021 08:05:07;16-07-2021 08:09:57;Nicolas
1679;Te atrapé;16-07-2021 08:09:57;16-07-2021 08:09:57;Nicolas
1679;Señal persona casa;16-07-2021 08:10:54;16-07-2021 08:11:17;Nicolas
1679;Clave digitada;16-07-2021 08:13:32;16-07-2021 08:13:32;Sistema
1680;Alarma domiciliaria;16-07-2021 08:44:44;16-07-2021 08:44:44;Sistema
1680;Revisar cámaras;16-07-2021 08:45:18;16-07-2021 08:49:00;Nicolas
1680;Registrar hecho fortuito;16-07-2021 08:49:00;16-07-2021 08:49:00;Nicolas
1680;Avisar hecho fortuito;16-07-2021 08:49:15;16-07-2021 08:52:44;Nicolas
1681;Alarma domiciliaria;16-07-2021 09:24:55;16-07-2021 09:24:55;Sistema
1681;Revisar cámaras;16-07-2021 09:25:39;16-07-2021 09:30:39;Nicolas
1681;Registrar hecho no precisado;16-07-2021 09:30:39;16-07-2021 09:30:39;Nicolas
1681;Solicitar revisar alarma;16-07-2021 09:30:59;16-07-2021 09:34:34;Nicolas
1682;Alarma domiciliaria;16-07-2021 10:04:25;16-07-2021 10:04:25;Sistema
1682;Revisar cámaras;16-07-2021 10:04:33;16-07-2021 10:09:33;Nicolas
1682;Registrar hecho no precisado;16-07-2021 10:09:33;16-07-2021 10:09:33;Nicolas
1682;Solicitar revisar alarma;16-07-2021 10:09:54;16-07-2021 10:12:51;Nicolas
1683;Alarma domiciliaria;16-07-2021 10:43:43;16-07-2021 10:43:43;Sistema
1683;Revisar cámaras;16-07-2021 10:44:00;16-07-2021 10:48:22;Nicolas
1683;Te atrapé;16-07-2021 10:48:22;16-07-2021 10:48:22;Nicolas
1683;Señal persona casa;16-07-2021 10:49:25;16-07-2021 10:49:55;Nicolas
1683;Clave digitada;16-07-2021 10:51:13;16-07-2021 10:51:13;Sistema
1684;Alarma domiciliaria;16-07-2021 11:24:37;16-07-2021 11:24:37;Sistema
1684;Revisar cámaras;16-07-2021 11:25:14;16-07-2021 11:28:53;Nicolas
1684;Te atrapé;16-07-2021 11:28:53;16-07-2021 11:28:53;Nicolas
1684;Señal persona casa;16-07-2021 11:30:09;16-07-2021 11:30:37;Nicolas
1685;Alarma domiciliaria;16-07-2021 12:05:21;16-07-2021 12:05:21;Sistema
1685;Revisar cámaras;16-07-2021 12:05:30;16-07-2021 12:10:30;Nicolas
1685;Registrar hecho no precisado;16-07-2021 12:10:30;16-07-2021 12:10:30;Nicolas
1685;Solicitar revisar alarma;16-07-2021 12:10:44;16-07-2021 12:13:16;Nicolas
1686;Alarma domiciliaria;16-07-2021 12:45:23;16-07-2021 12:45:23;Sistema
1686;Revisar cámaras;16-07-2021 12:45:46;16-07-2021 12:50:46;Nicolas
